collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769298000,37.3860036583,-122.0845234500,64.59,497.00,8.50,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769299000,37.3860036583,-122.0845234517,64.59,498.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769300000,37.3860036600,-122.0845234533,64.59,499.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769301000,37.3860036600,-122.0845234533,64.59,500.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769302000,37.3860036600,-122.0845234550,64.59,501.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769303000,37.3860036617,-122.0845234567,64.59,502.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769304000,37.3860036617,-122.0845234583,64.59,503.00,2.70,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769305000,37.3860036633,-122.0845234583,64.59,504.00,2.70,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769306000,37.3860036633,-122.0845234600,64.59,505.00,2.70,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769307000,37.3860036650,-122.0845234617,64.59,506.00,2.70,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769308000,37.3860036650,-122.0845234617,64.59,507.00,2.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769309000,37.3860036667,-122.0845234633,64.59,508.00,2.70,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769310000,37.3860036667,-122.0845234650,64.59,509.00,2.70,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769311000,37.3860036667,-122.0845234650,64.59,510.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769312000,37.3860036667,-122.0845234667,64.59,511.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769313000,37.3860036683,-122.0845234667,64.59,512.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769314000,37.3860036733,-122.0845234633,64.59,513.00,1.60,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769315000,37.3860034333,-122.0845228300,64.59,514.00,1.90,0.00,0.15,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769316000,37.3860032483,-122.0845223283,64.59,515.00,2.90,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769317000,37.3860032450,-122.0845222650,64.59,516.00,2.90,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769318000,37.3860032467,-122.0845222667,64.59,517.00,2.90,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769319000,37.3860032467,-122.0845222667,64.59,518.00,2.90,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769320000,37.3860032467,-122.0845222667,64.59,519.00,2.90,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769321000,37.3860032467,-122.0845222683,64.59,520.00,2.90,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769322000,37.3860032467,-122.0845222683,64.59,521.00,2.90,0.00,0.00,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769323000,37.3860032467,-122.0845222700,64.59,522.00,1.90,0.00,0.00,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769324000,37.3860032483,-122.0845222717,64.59,523.00,1.90,0.00,0.00,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769325000,37.3860032483,-122.0845222733,64.59,524.00,1.90,0.00,0.00,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769326000,37.3860032483,-122.0845222750,64.59,525.00,2.90,0.00,0.00,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769327000,37.3860032500,-122.0845222767,64.59,526.00,2.90,0.00,0.00,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769328000,37.3860031783,-122.0845223100,64.59,527.00,2.90,0.00,0.05,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769329000,37.3860005817,-122.0845174100,64.58,528.00,2.90,0.00,1.34,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769330000,37.3859896100,-122.0844952583,64.59,529.00,9.50,0.00,3.24,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769331000,37.3859693750,-122.0844543250,64.59,530.00,9.50,0.00,5.20,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769332000,37.3859393367,-122.0843935417,64.59,531.00,9.50,0.00,7.51,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769333000,37.3858989100,-122.0843118250,64.62,532.00,9.50,0.00,9.31,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769334000,37.3858529867,-122.0842182117,64.62,533.00,9.50,0.00,10.13,30.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769335000,37.3858030617,-122.0841161600,64.63,534.00,1.30,0.00,11.06,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769336000,37.3857480683,-122.0840055700,64.61,535.00,1.30,0.00,11.94,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769337000,37.3856888117,-122.0838875733,64.61,536.00,1.70,0.00,12.76,31.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769338000,37.3856261633,-122.0837614733,64.65,537.00,1.70,0.00,13.58,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769339000,37.3855605867,-122.0836270133,64.66,538.00,8.70,0.00,14.30,30.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769340000,37.3854920100,-122.0834862483,64.69,539.00,8.70,0.00,14.87,30.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769341000,37.3854212300,-122.0833429467,64.74,540.00,4.60,0.00,14.82,31.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769342000,37.3853503717,-122.0832011500,64.78,541.00,1.90,0.00,14.87,31.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769343000,37.3852793283,-122.0830591217,64.83,542.00,2.90,0.00,14.76,31.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769344000,37.3852097017,-122.0829188467,64.87,543.00,2.90,0.00,14.56,30.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769345000,37.3851409633,-122.0827786167,64.89,544.00,8.70,0.00,14.66,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769346000,37.3850702917,-122.0826358067,64.93,545.00,8.70,0.00,15.07,31.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769347000,37.3849978650,-122.0824900783,64.98,546.00,8.70,0.00,15.28,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769348000,37.3849252900,-122.0823440883,64.99,547.00,68.60,0.00,15.12,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769349000,37.3848539367,-122.0822005267,65.01,548.00,135.30,0.00,14.82,31.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769350000,37.3847836800,-122.0820592317,65.06,549.00,0.00,0.00,14.66,31.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769351000,37.3847141217,-122.0819194117,65.06,550.00,0.00,0.00,14.51,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769352000,37.3846452367,-122.0817810467,65.10,551.00,0.00,0.00,14.35,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769353000,37.3845769350,-122.0816450367,65.17,552.00,0.00,0.00,14.15,31.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769354000,37.3845099233,-122.0815107133,65.20,553.00,0.00,0.00,13.99,31.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769355000,37.3844433667,-122.0813762083,65.27,554.00,0.00,0.00,14.10,30.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769356000,37.3843767117,-122.0812404017,65.34,555.00,0.00,0.00,14.20,30.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769357000,37.3843081117,-122.0811018400,65.37,556.00,0.00,0.00,14.66,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769358000,37.3842368800,-122.0809592183,65.45,557.00,0.00,0.00,15.12,31.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769359000,37.3841631933,-122.0808127117,65.50,558.00,74.60,0.00,15.54,31.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769360000,37.3840877033,-122.0806619750,65.56,559.00,74.90,0.00,15.95,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769361000,37.3840109933,-122.0805080300,65.62,560.00,72.20,0.00,16.26,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769362000,37.3839329483,-122.0803505283,65.66,561.00,72.20,0.00,16.57,31.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769363000,37.3838547733,-122.0801911433,65.68,562.00,72.20,0.00,16.67,30.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769364000,37.3837767200,-122.0800291767,65.79,563.00,72.10,0.00,16.87,29.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769365000,37.3836991700,-122.0798619783,65.88,564.00,6.40,0.00,17.44,29.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769366000,37.3836193983,-122.0796867233,66.02,565.00,129.60,0.00,18.01,29.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769367000,37.3835386200,-122.0795105833,66.13,566.00,129.40,0.00,17.95,29.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769368000,37.3834581950,-122.0793363350,66.23,567.00,131.40,0.00,17.70,29.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769369000,37.3833790783,-122.0791654367,66.34,568.00,134.40,0.00,17.23,29.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769370000,37.3833019983,-122.0790010000,66.44,569.00,0.00,0.00,16.41,30.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769371000,37.3832303100,-122.0788470717,66.58,570.00,0.00,0.00,15.23,28.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769372000,37.3831681550,-122.0787039650,66.72,571.00,0.00,0.00,13.74,27.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769373000,37.3831138683,-122.0785730167,66.81,572.00,0.00,0.00,12.50,26.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769374000,37.3830649383,-122.0784545250,66.85,573.00,0.00,0.00,10.91,27.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769375000,37.3830198733,-122.0783529233,66.93,574.00,0.00,0.00,9.62,28.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769376000,37.3829799183,-122.0782657117,66.98,575.00,0.00,0.00,8.13,29.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769377000,37.3829460250,-122.0781939917,67.02,576.00,6.50,0.00,6.58,30.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769378000,37.3829178350,-122.0781362750,67.06,577.00,2.70,0.00,5.35,31.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769379000,37.3828945567,-122.0780896600,67.09,578.00,2.70,0.00,4.42,31.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769380000,37.3828754833,-122.0780516917,67.11,579.00,2.70,0.00,3.45,31.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769381000,37.3828613500,-122.0780237083,67.13,580.00,2.70,0.00,2.47,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769382000,37.3828512367,-122.0780037717,67.14,581.00,2.70,0.00,1.85,31.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769383000,37.3828432767,-122.0779880650,67.15,582.00,2.60,0.00,1.39,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769384000,37.3828382900,-122.0779781867,67.16,583.00,1.60,0.00,0.67,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769385000,37.3828362733,-122.0779742633,67.16,584.00,2.60,0.00,0.31,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769386000,37.3828348500,-122.0779714517,67.16,585.00,2.60,0.00,0.26,31.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769387000,37.3828338817,-122.0779695450,67.16,586.00,1.40,0.00,0.15,31.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769388000,37.3828336100,-122.0779690133,67.16,587.00,1.60,0.00,0.05,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769389000,37.3828336033,-122.0779690050,67.16,588.00,1.60,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769390000,37.3828336033,-122.0779690067,67.16,589.00,1.60,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769391000,37.3828336050,-122.0779690083,67.16,590.00,1.60,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769392000,37.3828336050,-122.0779690100,67.16,591.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769393000,37.3828336067,-122.0779690117,67.16,592.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769394000,37.3828335250,-122.0779689217,67.16,593.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769395000,37.3828333983,-122.0779687850,67.16,594.00,1.00,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769396000,37.3828334000,-122.0779687867,67.16,595.00,1.00,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769397000,37.3828334000,-122.0779687867,67.16,596.00,1.00,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769398000,37.3828334017,-122.0779687883,67.16,597.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769399000,37.3828334017,-122.0779687900,67.16,598.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769400000,37.3828334033,-122.0779687933,67.16,599.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769401000,37.3828334033,-122.0779687950,67.16,600.00,1.00,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769402000,37.3828334033,-122.0779687950,67.16,601.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769403000,37.3828333833,-122.0779687817,67.16,602.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769404000,37.3828333400,-122.0779687483,67.16,603.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769405000,37.3828333033,-122.0779687233,67.16,604.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769406000,37.3828332700,-122.0779687050,67.16,605.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769407000,37.3828332483,-122.0779687017,67.16,606.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769408000,37.3828332450,-122.0779687300,67.16,607.00,1.40,0.00,0.00,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769409000,37.3828331317,-122.0779685883,67.15,608.00,1.40,0.00,0.21,31.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769410000,37.3828287150,-122.0779597033,67.15,609.00,1.70,0.00,1.80,31.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769411000,37.3828156417,-122.0779332783,67.15,610.00,2.60,0.00,3.76,31.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769412000,37.3827928800,-122.0778875350,67.20,611.00,2.60,0.00,5.45,31.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769413000,37.3827674483,-122.0778316483,67.23,612.00,2.10,0.00,6.38,24.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769414000,37.3827520567,-122.0777675100,67.25,613.00,2.90,0.00,7.10,7.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769415000,37.3827532417,-122.0776941500,67.22,614.00,2.90,0.00,7.67,349.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769416000,37.3827753667,-122.0776196117,67.10,615.00,2.90,0.00,8.33,330.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769417000,37.3828201417,-122.0775519917,66.88,616.00,2.90,0.00,9.21,310.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769418000,37.3828896000,-122.0774939217,66.76,617.00,6.00,0.00,10.08,301.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769419000,37.3829723500,-122.0774349300,66.66,618.00,0.00,0.00,11.27,300.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769420000,37.3830639833,-122.0773713517,66.60,619.00,0.00,0.00,11.99,299.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769421000,37.3831611450,-122.0773049467,66.43,620.00,0.00,0.00,12.60,299.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769422000,37.3832628917,-122.0772335617,66.29,621.00,0.00,0.00,13.27,299.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769423000,37.3833682000,-122.0771585317,66.13,622.00,0.00,0.00,13.53,300.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769424000,37.3834740167,-122.0770820450,66.02,623.00,0.00,0.00,13.53,300.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769425000,37.3835788767,-122.0770052850,65.98,624.00,0.00,0.00,13.38,300.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769426000,37.3836826583,-122.0769296183,65.91,625.00,0.00,0.00,13.22,300.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769427000,37.3837847317,-122.0768536000,65.88,626.00,0.00,0.00,13.02,300.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769428000,37.3838846850,-122.0767775167,65.77,627.00,0.00,0.00,12.81,301.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769429000,37.3839828233,-122.0767022450,65.65,628.00,0.00,0.00,12.66,301.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769430000,37.3840791000,-122.0766282700,65.47,629.00,0.00,0.00,12.30,301.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769431000,37.3841703367,-122.0765567283,65.36,630.00,3.00,0.00,11.47,301.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769432000,37.3842553800,-122.0764906867,65.26,631.00,2.30,0.00,10.85,301.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769433000,37.3843371983,-122.0764263350,65.18,632.00,3.00,0.00,10.55,301.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769434000,37.3844178967,-122.0763620817,65.09,633.00,3.00,0.00,10.65,302.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769435000,37.3844991733,-122.0762966050,65.11,634.00,3.00,0.00,10.65,302.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769436000,37.3845792567,-122.0762317850,65.07,635.00,3.00,0.00,10.44,302.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769437000,37.3846568850,-122.0761686017,65.00,636.00,11.50,0.00,9.98,302.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769438000,37.3847296917,-122.0761107600,64.94,637.00,12.10,0.00,9.26,301.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769439000,37.3847976900,-122.0760608867,64.90,638.00,15.10,0.00,8.23,300.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769440000,37.3848577500,-122.0760179300,64.86,639.00,34.00,0.00,7.36,299.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769441000,37.3849141767,-122.0759777717,64.82,640.00,34.10,0.00,6.84,300.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769442000,37.3849591283,-122.0759458983,64.80,641.00,34.10,0.00,4.53,300.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769443000,37.3849864267,-122.0759274217,64.76,642.00,3.10,0.00,2.42,300.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769444000,37.3849999783,-122.0759196983,64.74,643.00,1.90,0.00,0.98,300.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769445000,37.3850033950,-122.0759202667,64.73,644.00,1.90,0.00,0.05,300.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769446000,37.3850035217,-122.0759210367,64.72,645.00,1.90,0.00,0.15,300.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769447000,37.3850090900,-122.0759172933,64.72,646.00,1.90,0.00,1.49,299.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769448000,37.3850247050,-122.0759075700,64.70,647.00,1.90,0.00,3.04,292.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769449000,37.3850517350,-122.0758982517,64.71,648.00,1.40,0.00,4.48,277.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769450000,37.3850892133,-122.0759001700,64.66,649.00,2.00,0.00,5.56,257.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769451000,37.3851291133,-122.0759220267,64.59,650.00,3.10,0.00,6.28,234.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769452000,37.3851663383,-122.0759706767,64.56,651.00,3.10,0.00,7.56,215.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769453000,37.3852032367,-122.0760473400,64.50,652.00,8.30,0.00,8.80,210.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769454000,37.3852443850,-122.0761405300,64.45,653.00,8.40,0.00,9.93,209.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769455000,37.3852898400,-122.0762422450,64.36,654.00,81.40,0.00,10.39,210.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769456000,37.3853368083,-122.0763450500,64.27,655.00,11.70,0.00,10.24,211.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769457000,37.3853816917,-122.0764404567,64.24,656.00,82.50,0.00,8.95,211.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769458000,37.3854182917,-122.0765184483,64.22,657.00,0.00,0.00,6.94,211.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769459000,37.3854450617,-122.0765770367,64.26,658.00,0.00,0.00,5.35,210.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769460000,37.3854684717,-122.0766281567,64.15,659.00,0.00,0.00,5.20,210.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769461000,37.3854937150,-122.0766834217,64.13,660.00,35.10,0.00,6.12,211.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769462000,37.3855223317,-122.0767437417,64.10,661.00,0.00,0.00,6.12,211.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769463000,37.3855464867,-122.0767973783,64.12,662.00,0.00,0.00,5.45,205.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769464000,37.3855558900,-122.0768422267,64.00,663.00,0.00,0.00,4.99,184.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769465000,37.3855494217,-122.0768858917,63.94,664.00,0.00,0.00,5.20,160.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769466000,37.3855292000,-122.0769267750,64.07,665.00,0.00,0.00,5.50,138.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769467000,37.3854912217,-122.0769603667,64.04,666.00,0.00,0.00,6.38,123.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769468000,37.3854360433,-122.0770012433,64.08,667.00,35.50,0.00,7.87,123.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769469000,37.3853707317,-122.0770500617,64.15,668.00,35.60,0.00,9.05,122.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769470000,37.3852963900,-122.0771059900,64.24,669.00,0.00,0.00,10.19,122.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769471000,37.3852145050,-122.0771675783,64.33,670.00,0.00,0.00,11.06,122.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769472000,37.3851262867,-122.0772327450,64.40,671.00,0.00,0.00,11.68,121.60
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769473000,37.3850344067,-122.0773008317,64.47,672.00,6.30,0.00,12.04,121.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769474000,37.3849400700,-122.0773701633,64.56,673.00,2.90,0.00,12.30,120.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769475000,37.3848435833,-122.0774394217,64.67,674.00,2.90,0.00,12.40,119.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769476000,37.3847454850,-122.0775062867,64.76,675.00,2.90,0.00,12.45,118.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769477000,37.3846467383,-122.0775721167,64.83,676.00,6.30,0.00,12.40,118.70
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769478000,37.3845486267,-122.0776363183,64.91,677.00,6.30,0.00,12.19,117.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769479000,37.3844522650,-122.0776981700,64.95,678.00,3.70,0.00,11.78,118.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769480000,37.3843598000,-122.0777599417,65.02,679.00,2.00,0.00,11.37,119.10
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769481000,37.3842712083,-122.0778204383,65.11,680.00,12.90,0.00,11.06,119.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769482000,37.3841829700,-122.0778813567,65.20,681.00,0.00,0.00,11.42,119.30
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769483000,37.3840913733,-122.0779439733,65.28,682.00,0.00,0.00,11.78,119.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769484000,37.3839983867,-122.0780087250,65.35,683.00,0.00,0.00,11.78,119.50
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769485000,37.3839070167,-122.0780721050,65.44,684.00,0.00,0.00,11.47,119.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769486000,37.3838179883,-122.0781332100,65.49,685.00,0.00,0.00,11.11,119.40
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769487000,37.3837323167,-122.0781937617,65.61,686.00,0.00,0.00,10.75,120.00
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769488000,37.3836500950,-122.0782543050,65.67,687.00,0.00,0.00,10.44,121.20
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769489000,37.3835706700,-122.0783154067,65.75,688.00,0.00,0.00,10.19,121.90
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769490000,37.3834946183,-122.0783759483,65.82,689.00,0.00,0.00,9.67,122.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769491000,37.3834254733,-122.0784331467,65.94,690.00,2.90,0.00,8.49,123.80
2021-04-29-US-MTV-1,SamsungS20Ultra,1303769492000,37.3833700750,-122.0784821167,66.02,691.00,3.40,0.00,6.33,126.00
