collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2021-01-05-US-SVL-1,Mi8,1293916549000,37.3635500433,-122.0630428850,83.24,427.00,1.70,0.00,28.14,180.80
2021-01-05-US-SVL-1,Mi8,1293916550000,37.3632949917,-122.0630483833,83.58,428.00,1.70,0.00,28.60,181.00
2021-01-05-US-SVL-1,Mi8,1293916551000,37.3630343717,-122.0630545333,83.85,429.00,1.70,0.00,29.22,181.00
2021-01-05-US-SVL-1,Mi8,1293916552000,37.3627694717,-122.0630611533,84.11,430.00,1.70,0.00,29.53,181.10
2021-01-05-US-SVL-1,Mi8,1293916553000,37.3625024333,-122.0630678350,84.38,431.00,1.80,0.00,29.73,181.00
2021-01-05-US-SVL-1,Mi8,1293916554000,37.3622327683,-122.0630741583,84.65,432.00,2.10,0.00,30.09,180.90
2021-01-05-US-SVL-1,Mi8,1293916555000,37.3619603933,-122.0630799917,84.92,433.00,2.10,0.00,30.35,180.90
2021-01-05-US-SVL-1,Mi8,1293916556000,37.3616869183,-122.0630860600,85.18,434.00,1.80,0.00,30.35,181.00
2021-01-05-US-SVL-1,Mi8,1293916557000,37.3614139050,-122.0630932600,85.41,435.00,2.10,0.00,30.25,181.20
2021-01-05-US-SVL-1,Mi8,1293916558000,37.3611421717,-122.0631010950,85.62,436.00,2.10,0.00,30.09,181.20
2021-01-05-US-SVL-1,Mi8,1293916559000,37.3608710433,-122.0631088550,85.83,437.00,2.10,0.00,30.09,181.10
2021-01-05-US-SVL-1,Mi8,1293916560000,37.3606003167,-122.0631154383,86.00,438.00,2.10,0.00,29.99,180.90
2021-01-05-US-SVL-1,Mi8,1293916561000,37.3603305233,-122.0631208800,86.25,439.00,1.20,0.00,29.94,180.80
2021-01-05-US-SVL-1,Mi8,1293916562000,37.3600610733,-122.0631251967,86.57,440.00,1.20,0.00,29.89,180.60
2021-01-05-US-SVL-1,Mi8,1293916563000,37.3597917000,-122.0631282550,86.85,441.00,1.20,0.00,29.89,180.30
2021-01-05-US-SVL-1,Mi8,1293916564000,37.3595222967,-122.0631290217,87.05,442.00,1.20,0.00,29.89,179.80
2021-01-05-US-SVL-1,Mi8,1293916565000,37.3592533983,-122.0631240217,87.23,443.00,1.70,0.00,29.79,178.30
2021-01-05-US-SVL-1,Mi8,1293916566000,37.3589860783,-122.0631100933,87.40,444.00,1.70,0.00,29.63,177.00
2021-01-05-US-SVL-1,Mi8,1293916567000,37.3587200050,-122.0630899417,87.57,445.00,1.70,0.00,29.58,176.00
2021-01-05-US-SVL-1,Mi8,1293916568000,37.3584539617,-122.0630629133,87.74,446.00,1.70,0.00,29.63,174.60
2021-01-05-US-SVL-1,Mi8,1293916569000,37.3581882917,-122.0630289883,87.93,447.00,1.70,0.00,29.63,173.60
2021-01-05-US-SVL-1,Mi8,1293916570000,37.3579233600,-122.0629894933,88.10,448.00,1.70,0.00,29.58,172.60
2021-01-05-US-SVL-1,Mi8,1293916571000,37.3576589667,-122.0629435900,88.29,449.00,1.70,0.00,29.68,171.50
2021-01-05-US-SVL-1,Mi8,1293916572000,37.3573945200,-122.0628909050,88.45,450.00,1.70,0.00,29.73,170.30
2021-01-05-US-SVL-1,Mi8,1293916573000,37.3571311883,-122.0628316083,88.64,451.00,1.20,0.00,29.63,169.30
2021-01-05-US-SVL-1,Mi8,1293916574000,37.3568699533,-122.0627677433,88.81,452.00,1.20,0.00,29.43,168.50
2021-01-05-US-SVL-1,Mi8,1293916575000,37.3566118833,-122.0626996433,89.00,453.00,13.70,0.00,29.07,167.60
2021-01-05-US-SVL-1,Mi8,1293916576000,37.3563585700,-122.0626258517,89.27,454.00,13.80,0.00,28.60,166.20
2021-01-05-US-SVL-1,Mi8,1293916577000,37.3561096917,-122.0625469883,89.64,455.00,13.80,0.00,28.45,165.30
2021-01-05-US-SVL-1,Mi8,1293916578000,37.3558626500,-122.0624625717,90.11,456.00,24.30,0.00,28.35,164.20
2021-01-05-US-SVL-1,Mi8,1293916579000,37.3556182183,-122.0623738900,90.70,457.00,24.30,0.00,28.09,163.60
2021-01-05-US-SVL-1,Mi8,1293916580000,37.3553779600,-122.0622845850,91.37,458.00,15.60,0.00,27.52,163.40
2021-01-05-US-SVL-1,Mi8,1293916581000,37.3551430133,-122.0621958833,92.14,459.00,15.60,0.00,26.91,163.00
2021-01-05-US-SVL-1,Mi8,1293916582000,37.3549141033,-122.0621070033,92.98,460.00,15.60,0.00,26.29,162.60
2021-01-05-US-SVL-1,Mi8,1293916583000,37.3546907750,-122.0620201200,93.73,461.00,13.90,0.00,25.62,162.80
2021-01-05-US-SVL-1,Mi8,1293916584000,37.3544722267,-122.0619373500,94.38,462.00,13.90,0.00,25.00,163.20
2021-01-05-US-SVL-1,Mi8,1293916585000,37.3542602983,-122.0618574167,94.91,463.00,13.90,0.00,23.87,163.10
2021-01-05-US-SVL-1,Mi8,1293916586000,37.3540650350,-122.0617836950,95.41,464.00,13.90,0.00,21.30,163.20
2021-01-05-US-SVL-1,Mi8,1293916587000,37.3538920433,-122.0617186717,95.80,465.00,13.50,0.00,19.03,163.10
2021-01-05-US-SVL-1,Mi8,1293916588000,37.3537341567,-122.0616582817,95.93,466.00,13.60,0.00,17.65,162.90
2021-01-05-US-SVL-1,Mi8,1293916589000,37.3535853600,-122.0616010750,95.89,467.00,13.60,0.00,16.82,162.80
2021-01-05-US-SVL-1,Mi8,1293916590000,37.3534454517,-122.0615472650,95.70,468.00,13.60,0.00,15.54,162.70
2021-01-05-US-SVL-1,Mi8,1293916591000,37.3533200267,-122.0614983167,95.53,469.00,1.70,0.00,13.58,162.50
2021-01-05-US-SVL-1,Mi8,1293916592000,37.3532089267,-122.0614547517,95.36,470.00,1.70,0.00,12.35,162.60
2021-01-05-US-SVL-1,Mi8,1293916593000,37.3531079800,-122.0614157517,95.17,471.00,1.30,0.00,10.96,163.00
2021-01-05-US-SVL-1,Mi8,1293916594000,37.3530180800,-122.0613838317,94.97,472.00,1.70,0.00,9.88,164.60
2021-01-05-US-SVL-1,Mi8,1293916595000,37.3529362950,-122.0613577417,94.78,473.00,1.20,0.00,8.85,165.90
2021-01-05-US-SVL-1,Mi8,1293916596000,37.3528637533,-122.0613360800,94.62,474.00,1.20,0.00,7.61,166.60
2021-01-05-US-SVL-1,Mi8,1293916597000,37.3528027717,-122.0613190733,94.46,475.00,1.20,0.00,6.22,167.60
2021-01-05-US-SVL-1,Mi8,1293916598000,37.3527552317,-122.0613068267,94.35,476.00,1.80,0.00,4.42,168.30
2021-01-05-US-SVL-1,Mi8,1293916599000,37.3527243550,-122.0612992350,94.27,477.00,1.80,0.00,2.62,168.70
2021-01-05-US-SVL-1,Mi8,1293916600000,37.3527067083,-122.0612950333,94.22,478.00,1.80,0.00,1.29,168.90
2021-01-05-US-SVL-1,Mi8,1293916601000,37.3527012550,-122.0612937600,94.21,479.00,1.90,0.00,0.10,168.90
2021-01-05-US-SVL-1,Mi8,1293916602000,37.3527001983,-122.0612935217,94.21,480.00,1.90,0.00,0.31,168.90
2021-01-05-US-SVL-1,Mi8,1293916603000,37.3526955617,-122.0612924517,94.19,481.00,1.30,0.00,0.62,169.00
2021-01-05-US-SVL-1,Mi8,1293916604000,37.3526903400,-122.0612912450,94.17,482.00,1.30,0.00,0.51,169.00
2021-01-05-US-SVL-1,Mi8,1293916605000,37.3526867350,-122.0612903900,94.16,483.00,1.30,0.00,0.31,169.10
2021-01-05-US-SVL-1,Mi8,1293916606000,37.3526852533,-122.0612900383,94.15,484.00,1.30,0.00,0.05,169.10
2021-01-05-US-SVL-1,Mi8,1293916607000,37.3526851833,-122.0612900233,94.14,485.00,1.00,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916608000,37.3526851833,-122.0612900233,94.14,486.00,1.00,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916609000,37.3526851817,-122.0612900250,94.14,487.00,1.00,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916610000,37.3526851850,-122.0612900517,94.13,488.00,0.90,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916611000,37.3526851883,-122.0612900850,94.12,489.00,0.90,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916612000,37.3526851883,-122.0612900850,94.12,490.00,0.90,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916613000,37.3526851883,-122.0612900867,94.12,491.00,0.90,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916614000,37.3526851900,-122.0612900883,94.12,492.00,0.90,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916615000,37.3526851900,-122.0612900900,94.12,493.00,0.90,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916616000,37.3526851950,-122.0612900933,94.12,494.00,0.90,0.00,0.00,169.10
2021-01-05-US-SVL-1,Mi8,1293916617000,37.3526851900,-122.0612900917,94.12,495.00,0.90,0.00,0.05,169.10
2021-01-05-US-SVL-1,Mi8,1293916618000,37.3526805983,-122.0612890317,94.11,496.00,0.90,0.00,1.18,169.10
2021-01-05-US-SVL-1,Mi8,1293916619000,37.3526632833,-122.0612850733,94.07,497.00,0.90,0.00,2.78,169.30
2021-01-05-US-SVL-1,Mi8,1293916620000,37.3526314017,-122.0612776567,93.99,498.00,1.10,0.00,4.42,169.30
2021-01-05-US-SVL-1,Mi8,1293916621000,37.3525852333,-122.0612668267,93.86,499.00,0.90,0.00,5.97,169.30
2021-01-05-US-SVL-1,Mi8,1293916622000,37.3525269500,-122.0612531083,93.74,500.00,1.00,0.00,7.10,169.50
2021-01-05-US-SVL-1,Mi8,1293916623000,37.3524608050,-122.0612384633,93.61,501.00,1.50,0.00,7.72,170.00
2021-01-05-US-SVL-1,Mi8,1293916624000,37.3523908150,-122.0612237233,93.51,502.00,19.10,0.00,7.92,170.70
2021-01-05-US-SVL-1,Mi8,1293916625000,37.3523210183,-122.0612083583,93.50,503.00,2.00,0.00,7.77,169.50
2021-01-05-US-SVL-1,Mi8,1293916626000,37.3522543083,-122.0611847350,93.59,504.00,2.00,0.00,7.51,161.40
2021-01-05-US-SVL-1,Mi8,1293916627000,37.3521957150,-122.0611431550,93.66,505.00,1.10,0.00,7.36,146.30
2021-01-05-US-SVL-1,Mi8,1293916628000,37.3521477317,-122.0610816183,93.61,506.00,1.10,0.00,7.77,129.90
2021-01-05-US-SVL-1,Mi8,1293916629000,37.3521130500,-122.0610010783,93.45,507.00,1.00,0.00,8.28,114.20
2021-01-05-US-SVL-1,Mi8,1293916630000,37.3520943233,-122.0609071833,93.23,508.00,1.00,0.00,8.80,99.90
2021-01-05-US-SVL-1,Mi8,1293916631000,37.3520903233,-122.0608033983,93.06,509.00,1.10,0.00,9.57,91.10
2021-01-05-US-SVL-1,Mi8,1293916632000,37.3520906100,-122.0606908900,92.90,510.00,0.00,0.00,10.19,89.50
2021-01-05-US-SVL-1,Mi8,1293916633000,37.3520921383,-122.0605778417,92.81,511.00,0.00,0.00,9.62,88.80
2021-01-05-US-SVL-1,Mi8,1293916634000,37.3520942700,-122.0604776817,92.78,512.00,0.00,0.00,8.03,88.30
2021-01-05-US-SVL-1,Mi8,1293916635000,37.3520965917,-122.0603984917,92.79,513.00,0.00,0.00,6.02,87.80
2021-01-05-US-SVL-1,Mi8,1293916636000,37.3520984767,-122.0603426383,92.82,514.00,0.00,0.00,3.91,87.60
2021-01-05-US-SVL-1,Mi8,1293916637000,37.3520997800,-122.0603074833,92.85,515.00,0.00,0.00,2.47,87.30
2021-01-05-US-SVL-1,Mi8,1293916638000,37.3521005883,-122.0602866950,92.87,516.00,0.00,0.00,1.23,87.20
2021-01-05-US-SVL-1,Mi8,1293916639000,37.3521009050,-122.0602786717,92.88,517.00,3.30,0.00,0.31,87.10
2021-01-05-US-SVL-1,Mi8,1293916640000,37.3521011400,-122.0602744200,92.89,518.00,2.80,0.00,0.46,87.10
2021-01-05-US-SVL-1,Mi8,1293916641000,37.3521013233,-122.0602701283,92.90,519.00,2.10,0.00,0.31,87.10
2021-01-05-US-SVL-1,Mi8,1293916642000,37.3521014317,-122.0602674483,92.90,520.00,1.20,0.00,0.10,87.00
2021-01-05-US-SVL-1,Mi8,1293916643000,37.3521014367,-122.0602672683,92.90,521.00,1.20,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916644000,37.3521014383,-122.0602672667,92.90,522.00,1.20,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916645000,37.3521014383,-122.0602672650,92.90,523.00,0.80,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916646000,37.3521014383,-122.0602672650,92.90,524.00,0.80,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916647000,37.3521014183,-122.0602672483,92.90,525.00,0.80,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916648000,37.3521013850,-122.0602672183,92.89,526.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916649000,37.3521013833,-122.0602672183,92.89,527.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916650000,37.3521013833,-122.0602672167,92.89,528.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916651000,37.3521013833,-122.0602672167,92.89,529.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916652000,37.3521013817,-122.0602672167,92.89,530.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916653000,37.3521013817,-122.0602672150,92.89,531.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916654000,37.3521013800,-122.0602672150,92.89,532.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916655000,37.3521013800,-122.0602672133,92.89,533.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916656000,37.3521013833,-122.0602672150,92.89,534.00,0.90,0.00,0.00,87.00
2021-01-05-US-SVL-1,Mi8,1293916657000,37.3521013933,-122.0602672083,92.89,535.00,0.90,0.00,0.05,87.00
2021-01-05-US-SVL-1,Mi8,1293916658000,37.3521018550,-122.0602625917,92.90,536.00,0.90,0.00,0.93,86.20
2021-01-05-US-SVL-1,Mi8,1293916659000,37.3521068500,-122.0602457283,92.93,537.00,0.90,0.00,2.11,76.60
2021-01-05-US-SVL-1,Mi8,1293916660000,37.3521223250,-122.0602180783,92.97,538.00,0.90,0.00,3.60,58.30
2021-01-05-US-SVL-1,Mi8,1293916661000,37.3521551317,-122.0601875750,92.97,539.00,1.00,0.00,5.20,35.90
2021-01-05-US-SVL-1,Mi8,1293916662000,37.3522078983,-122.0601668417,92.89,540.00,1.00,0.00,6.84,14.00
2021-01-05-US-SVL-1,Mi8,1293916663000,37.3522778417,-122.0601651900,92.72,541.00,0.80,0.00,8.49,357.30
2021-01-05-US-SVL-1,Mi8,1293916664000,37.3523593417,-122.0601871450,92.59,542.00,1.00,0.00,9.93,343.50
2021-01-05-US-SVL-1,Mi8,1293916665000,37.3524484633,-122.0602338250,92.72,543.00,1.40,0.00,11.47,335.40
2021-01-05-US-SVL-1,Mi8,1293916666000,37.3525478300,-122.0602919300,92.94,544.00,1.40,0.00,12.96,334.80
2021-01-05-US-SVL-1,Mi8,1293916667000,37.3526592933,-122.0603581283,93.19,545.00,1.80,0.00,14.35,334.40
2021-01-05-US-SVL-1,Mi8,1293916668000,37.3527808600,-122.0604307767,93.44,546.00,1.80,0.00,15.54,334.50
2021-01-05-US-SVL-1,Mi8,1293916669000,37.3529122150,-122.0605080500,93.73,547.00,4.50,0.00,16.67,335.00
2021-01-05-US-SVL-1,Mi8,1293916670000,37.3530528200,-122.0605896717,94.04,548.00,4.50,0.00,17.70,335.20
2021-01-05-US-SVL-1,Mi8,1293916671000,37.3532005967,-122.0606745083,94.38,549.00,4.50,0.00,18.42,335.50
2021-01-05-US-SVL-1,Mi8,1293916672000,37.3533545733,-122.0607639533,94.72,550.00,4.50,0.00,19.24,334.80
2021-01-05-US-SVL-1,Mi8,1293916673000,37.3535139933,-122.0608595700,94.95,551.00,4.50,0.00,20.01,334.00
2021-01-05-US-SVL-1,Mi8,1293916674000,37.3536785433,-122.0609617633,95.14,552.00,4.50,0.00,20.78,333.20
2021-01-05-US-SVL-1,Mi8,1293916675000,37.3538483683,-122.0610710050,95.31,553.00,1.60,0.00,21.56,332.50
2021-01-05-US-SVL-1,Mi8,1293916676000,37.3540242617,-122.0611844850,95.47,554.00,2.00,0.00,22.38,332.80
2021-01-05-US-SVL-1,Mi8,1293916677000,37.3542072617,-122.0613006000,95.36,555.00,4.50,0.00,23.10,333.30
2021-01-05-US-SVL-1,Mi8,1293916678000,37.3543975800,-122.0614188083,94.77,556.00,3.80,0.00,24.08,333.80
2021-01-05-US-SVL-1,Mi8,1293916679000,37.3545966383,-122.0615379000,94.11,557.00,0.00,0.00,24.85,334.80
2021-01-05-US-SVL-1,Mi8,1293916680000,37.3548038850,-122.0616562100,93.23,558.00,0.00,0.00,25.72,336.00
2021-01-05-US-SVL-1,Mi8,1293916681000,37.3550199017,-122.0617722183,92.47,559.00,1.70,0.00,26.39,337.50
2021-01-05-US-SVL-1,Mi8,1293916682000,37.3552425767,-122.0618828867,91.68,560.00,1.70,0.00,26.80,338.90
2021-01-05-US-SVL-1,Mi8,1293916683000,37.3554706883,-122.0619892400,90.95,561.00,1.80,0.00,27.16,340.30
2021-01-05-US-SVL-1,Mi8,1293916684000,37.3557035317,-122.0620885150,90.31,562.00,8.80,0.00,27.47,341.90
2021-01-05-US-SVL-1,Mi8,1293916685000,37.3559419850,-122.0621813567,89.75,563.00,8.70,0.00,27.99,343.30
2021-01-05-US-SVL-1,Mi8,1293916686000,37.3561864767,-122.0622681650,89.27,564.00,8.70,0.00,28.40,344.80
2021-01-05-US-SVL-1,Mi8,1293916687000,37.3564355467,-122.0623482667,88.91,565.00,2.10,0.00,28.71,346.20
2021-01-05-US-SVL-1,Mi8,1293916688000,37.3566878233,-122.0624213533,88.64,566.00,2.10,0.00,28.76,347.50
2021-01-05-US-SVL-1,Mi8,1293916689000,37.3569412817,-122.0624882733,88.47,567.00,1.60,0.00,28.65,348.50
2021-01-05-US-SVL-1,Mi8,1293916690000,37.3571941133,-122.0625489950,88.31,568.00,1.70,0.00,28.55,349.60
2021-01-05-US-SVL-1,Mi8,1293916691000,37.3574483883,-122.0626043600,88.14,569.00,1.70,0.00,28.81,350.40
2021-01-05-US-SVL-1,Mi8,1293916692000,37.3577054433,-122.0626555783,87.96,570.00,1.70,0.00,28.91,351.50
2021-01-05-US-SVL-1,Mi8,1293916693000,37.3579628933,-122.0626994217,87.78,571.00,1.70,0.00,28.81,352.90
2021-01-05-US-SVL-1,Mi8,1293916694000,37.3582202967,-122.0627364117,87.59,572.00,1.80,0.00,28.76,353.80
2021-01-05-US-SVL-1,Mi8,1293916695000,37.3584780033,-122.0627684600,87.43,573.00,2.10,0.00,28.71,354.70
2021-01-05-US-SVL-1,Mi8,1293916696000,37.3587350750,-122.0627949300,87.26,574.00,2.10,0.00,28.55,355.90
2021-01-05-US-SVL-1,Mi8,1293916697000,37.3589914300,-122.0628140300,87.09,575.00,655.30,0.00,28.45,357.10
2021-01-05-US-SVL-1,Mi8,1293916698000,37.3592480083,-122.0628266817,86.91,576.00,655.30,0.00,28.55,358.30
2021-01-05-US-SVL-1,Mi8,1293916699000,37.3595047283,-122.0628322200,86.73,577.00,3.10,0.00,28.45,359.60
2021-01-05-US-SVL-1,Mi8,1293916700000,37.3597616200,-122.0628318483,86.56,578.00,2.20,0.00,28.60,0.30
2021-01-05-US-SVL-1,Mi8,1293916701000,37.3600202200,-122.0628283583,86.45,579.00,3.60,0.00,28.86,0.70
2021-01-05-US-SVL-1,Mi8,1293916702000,37.3602822150,-122.0628234583,86.26,580.00,3.60,0.00,29.27,0.80
2021-01-05-US-SVL-1,Mi8,1293916703000,37.3605472600,-122.0628180833,86.09,581.00,3.80,0.00,29.58,0.80
2021-01-05-US-SVL-1,Mi8,1293916704000,37.3608149700,-122.0628132283,85.92,582.00,3.80,0.00,29.84,0.70
2021-01-05-US-SVL-1,Mi8,1293916705000,37.3610844300,-122.0628083850,85.72,583.00,2.30,0.00,29.94,0.80
2021-01-05-US-SVL-1,Mi8,1293916706000,37.3613546867,-122.0628023717,85.52,584.00,2.20,0.00,30.04,1.00
2021-01-05-US-SVL-1,Mi8,1293916707000,37.3616255767,-122.0627960033,85.27,585.00,2.20,0.00,30.09,0.90
2021-01-05-US-SVL-1,Mi8,1293916708000,37.3618965683,-122.0627903967,85.02,586.00,2.20,0.00,30.09,0.90
2021-01-05-US-SVL-1,Mi8,1293916709000,37.3621674067,-122.0627847950,84.75,587.00,2.20,0.00,30.04,0.90
2021-01-05-US-SVL-1,Mi8,1293916710000,37.3624383000,-122.0627789033,84.48,588.00,15.70,0.00,30.09,0.80
2021-01-05-US-SVL-1,Mi8,1293916711000,37.3627099617,-122.0627748850,84.22,589.00,15.70,0.00,30.20,0.40
2021-01-05-US-SVL-1,Mi8,1293916712000,37.3629829017,-122.0627711283,83.95,590.00,16.00,0.00,30.40,0.60
2021-01-05-US-SVL-1,Mi8,1293916713000,37.3632575383,-122.0627663600,83.76,591.00,16.00,0.00,30.56,0.90
2021-01-05-US-SVL-1,Mi8,1293916714000,37.3635329850,-122.0627609983,83.77,592.00,16.00,0.00,30.61,0.80
2021-01-05-US-SVL-1,Mi8,1293916715000,37.3638089500,-122.0627589167,83.67,593.00,3.80,0.00,30.66,359.90
2021-01-05-US-SVL-1,Mi8,1293916716000,37.3640859883,-122.0627655350,83.43,594.00,3.80,0.00,30.82,357.80
2021-01-05-US-SVL-1,Mi8,1293916717000,37.3643632733,-122.0627866967,83.17,595.00,1.90,0.00,30.76,355.20
2021-01-05-US-SVL-1,Mi8,1293916718000,37.3646376750,-122.0628227633,82.89,596.00,2.40,0.00,30.46,352.90
2021-01-05-US-SVL-1,Mi8,1293916719000,37.3649080650,-122.0628721383,82.62,597.00,2.40,0.00,30.15,350.50
2021-01-05-US-SVL-1,Mi8,1293916720000,37.3651733200,-122.0629350567,82.36,598.00,2.40,0.00,29.73,348.10
2021-01-05-US-SVL-1,Mi8,1293916721000,37.3654331083,-122.0630098683,82.09,599.00,2.40,0.00,29.43,346.10
2021-01-05-US-SVL-1,Mi8,1293916722000,37.3656885867,-122.0630947483,81.81,600.00,2.40,0.00,29.27,344.10
2021-01-05-US-SVL-1,Mi8,1293916723000,37.3659411833,-122.0631917933,81.55,601.00,1.90,0.00,29.32,341.70
2021-01-05-US-SVL-1,Mi8,1293916724000,37.3661895633,-122.0633018417,81.27,602.00,2.00,0.00,29.12,339.30
2021-01-05-US-SVL-1,Mi8,1293916725000,37.3664322383,-122.0634234733,81.00,603.00,2.00,0.00,28.86,337.10
2021-01-05-US-SVL-1,Mi8,1293916726000,37.3666695633,-122.0635537067,80.69,604.00,2.00,0.00,28.65,335.70
2021-01-05-US-SVL-1,Mi8,1293916727000,37.3669029783,-122.0636888550,80.24,605.00,2.00,0.00,28.45,334.70
2021-01-05-US-SVL-1,Mi8,1293916728000,37.3671337467,-122.0638262283,79.73,606.00,2.00,0.00,28.29,334.20
2021-01-05-US-SVL-1,Mi8,1293916729000,37.3673629250,-122.0639641933,79.35,607.00,2.00,0.00,28.24,334.20
2021-01-05-US-SVL-1,Mi8,1293916730000,37.3675923117,-122.0641044400,79.11,608.00,1.20,0.00,28.45,333.70
2021-01-05-US-SVL-1,Mi8,1293916731000,37.3678232033,-122.0642474133,78.86,609.00,1.80,0.00,28.65,333.60
2021-01-05-US-SVL-1,Mi8,1293916732000,37.3680551000,-122.0643898600,78.62,610.00,1.40,0.00,28.65,334.00
2021-01-05-US-SVL-1,Mi8,1293916733000,37.3682877300,-122.0645315467,78.42,611.00,1.90,0.00,28.71,334.00
2021-01-05-US-SVL-1,Mi8,1293916734000,37.3685197967,-122.0646724867,78.29,612.00,2.80,0.00,28.50,334.20
2021-01-05-US-SVL-1,Mi8,1293916735000,37.3687502000,-122.0648105633,78.18,613.00,1.90,0.00,28.19,334.50
2021-01-05-US-SVL-1,Mi8,1293916736000,37.3689782233,-122.0649464000,78.10,614.00,2.70,0.00,27.88,334.40
2021-01-05-US-SVL-1,Mi8,1293916737000,37.3692035533,-122.0650816300,78.01,615.00,3.00,0.00,27.57,334.30
2021-01-05-US-SVL-1,Mi8,1293916738000,37.3694261800,-122.0652159833,77.93,616.00,23.30,0.00,27.32,334.10
2021-01-05-US-SVL-1,Mi8,1293916739000,37.3696473067,-122.0653496967,77.85,617.00,1.00,0.00,27.21,334.20
2021-01-05-US-SVL-1,Mi8,1293916740000,37.3698687717,-122.0654842200,77.77,618.00,0.00,0.00,27.42,333.90
2021-01-05-US-SVL-1,Mi8,1293916741000,37.3700928633,-122.0656217167,77.69,619.00,0.00,0.00,27.93,333.70
2021-01-05-US-SVL-1,Mi8,1293916742000,37.3703189750,-122.0657605267,77.60,620.00,0.00,0.00,27.93,333.90
2021-01-05-US-SVL-1,Mi8,1293916743000,37.3705461333,-122.0658995717,77.52,621.00,0.00,0.00,28.14,333.80
2021-01-05-US-SVL-1,Mi8,1293916744000,37.3707743167,-122.0660400850,77.43,622.00,0.00,0.00,28.24,333.80
2021-01-05-US-SVL-1,Mi8,1293916745000,37.3710029367,-122.0661793300,77.34,623.00,633.60,0.00,28.19,334.20
2021-01-05-US-SVL-1,Mi8,1293916746000,37.3712317383,-122.0663178617,77.24,624.00,637.90,0.00,28.24,334.00
2021-01-05-US-SVL-1,Mi8,1293916747000,37.3714612100,-122.0664578683,77.16,625.00,1.80,0.00,28.29,334.00
2021-01-05-US-SVL-1,Mi8,1293916748000,37.3716896317,-122.0665963300,77.07,626.00,1.80,0.00,28.04,334.20
2021-01-05-US-SVL-1,Mi8,1293916749000,37.3719173867,-122.0667329567,76.98,627.00,2.00,0.00,28.04,334.40
2021-01-05-US-SVL-1,Mi8,1293916750000,37.3721445950,-122.0668680300,76.88,628.00,2.00,0.00,27.78,334.60
2021-01-05-US-SVL-1,Mi8,1293916751000,37.3723695933,-122.0670008550,76.73,629.00,2.00,0.00,27.47,334.70
2021-01-05-US-SVL-1,Mi8,1293916752000,37.3725932567,-122.0671311433,76.40,630.00,2.00,0.00,27.37,335.30
2021-01-05-US-SVL-1,Mi8,1293916753000,37.3728196517,-122.0672566267,76.14,631.00,2.30,0.00,27.68,336.90
2021-01-05-US-SVL-1,Mi8,1293916754000,37.3730523950,-122.0673718667,76.07,632.00,2.30,0.00,27.93,339.70
2021-01-05-US-SVL-1,Mi8,1293916755000,37.3732903467,-122.0674732117,75.95,633.00,2.20,0.00,27.83,342.50
2021-01-05-US-SVL-1,Mi8,1293916756000,37.3735298050,-122.0675600850,75.81,634.00,2.20,0.00,27.52,345.00
2021-01-05-US-SVL-1,Mi8,1293916757000,37.3737697233,-122.0676320517,75.61,635.00,2.20,0.00,27.27,347.70
2021-01-05-US-SVL-1,Mi8,1293916758000,37.3740079900,-122.0676893600,75.37,636.00,2.20,0.00,26.55,350.10
2021-01-05-US-SVL-1,Mi8,1293916759000,37.3742419100,-122.0677332700,75.10,637.00,2.10,0.00,25.93,352.60
2021-01-05-US-SVL-1,Mi8,1293916760000,37.3744693717,-122.0677624267,74.79,638.00,2.10,0.00,24.69,355.40
2021-01-05-US-SVL-1,Mi8,1293916761000,37.3746861217,-122.0677771983,74.45,639.00,2.10,0.00,23.66,358.00
2021-01-05-US-SVL-1,Mi8,1293916762000,37.3748955950,-122.0677790767,74.09,640.00,2.00,0.00,22.94,1.40
